,job_title_short,salary_year_avg,salary_year_inflated
680077,Data Analyst,111175.0,114510.25
680103,Data Engineer,162623.5,167502.20500000002
680302,Data Analyst,82500.0,84975.0
680372,Data Engineer,150000.0,154500.0
680378,Data Analyst,148500.0,152955.0
680449,Data Analyst,100000.0,103000.0
680480,Software Engineer,96928.0,99835.84
680526,Data Scientist,90000.0,92700.0
680538,Senior Data Scientist,157500.0,165375.0
680542,Data Scientist,141558.5,145805.255
680601,Data Scientist,200000.0,206000.0
680764,Data Scientist,225000.0,231750.0
680801,Data Scientist,150000.0,154500.0
680977,Data Engineer,108415.5,111667.965
681029,Data Scientist,131560.0,135506.80000000002
681085,Data Analyst,200000.0,206000.0
681202,Data Analyst,90000.0,92700.0
681227,Data Engineer,115000.0,118450.0
681241,Data Scientist,120000.0,123600.0
681306,Data Analyst,95000.0,97850.0
681314,Senior Data Engineer,154000.0,161700.0
681350,Senior Data Analyst,96000.0,100800.0
681398,Data Engineer,90000.0,92700.0
681529,Senior Data Engineer,246500.0,258825.0
681531,Software Engineer,160000.0,164800.0
681535,Senior Data Analyst,96500.0,101325.0
681681,Data Analyst,117160.0,120674.8
681720,Data Analyst,93070.0,95862.1
681749,Senior Data Analyst,111175.0,116733.75
681785,Data Analyst,79500.0,81885.0
681806,Cloud Engineer,50400.0,51912.0
681831,Senior Data Engineer,125000.0,131250.0
681843,Data Scientist,123225.0,126921.75
681858,Senior Data Engineer,155000.0,162750.0
681884,Business Analyst,160000.0,164800.0
682092,Data Scientist,150000.0,154500.0
682243,Data Analyst,125000.0,128750.0
682289,Data Scientist,198500.0,204455.0
682310,Business Analyst,69950.0,72048.5
682354,Data Scientist,122500.0,126175.0
682402,Data Scientist,180000.0,185400.0
682480,Data Analyst,90000.0,92700.0
682489,Machine Learning Engineer,85000.0,87550.0
682509,Data Analyst,95005.0,97855.15000000001
682515,Data Scientist,150000.0,154500.0
682518,Data Scientist,100000.0,103000.0
682542,Machine Learning Engineer,166000.0,170980.0
682558,Data Analyst,120040.0,123641.2
682562,Data Analyst,102500.0,105575.0
682578,Business Analyst,95000.0,97850.0
682637,Data Scientist,215000.0,221450.0
682655,Data Engineer,98283.0,101231.49
682679,Senior Data Analyst,125000.0,131250.0
682691,Data Scientist,196800.0,202704.0
682750,Data Analyst,100000.0,103000.0
682760,Senior Data Analyst,100250.0,105262.5
682865,Data Scientist,85000.0,87550.0
682913,Senior Data Engineer,147500.0,154875.0
682952,Data Analyst,90000.0,92700.0
682968,Machine Learning Engineer,46500.0,47895.0
683063,Senior Data Scientist,157500.0,165375.0
683066,Machine Learning Engineer,50400.0,51912.0
683185,Senior Data Analyst,103000.0,108150.0
683189,Data Scientist,90000.0,92700.0
683191,Senior Data Scientist,165318.0,173583.9
683208,Data Analyst,101500.0,104545.0
683264,Data Analyst,90000.0,92700.0
683296,Data Scientist,99150.0,102124.5
683375,Data Analyst,132500.0,136475.0
683419,Data Engineer,120000.0,123600.0
683477,Data Analyst,108567.0,111824.01000000001
683516,Data Scientist,200000.0,206000.0
683517,Data Analyst,111115.5,114448.965
683533,Data Analyst,90000.0,92700.0
683589,Data Scientist,96230.5,99117.41500000001
683630,Data Scientist,175000.0,180250.0
683687,Senior Data Engineer,111175.0,116733.75
683790,Data Analyst,115000.0,118450.0
683877,Senior Data Scientist,270018.0,283518.9
683907,Data Scientist,141925.0,146182.75
683932,Data Scientist,300000.0,309000.0
683961,Data Analyst,80000.0,82400.0
683996,Senior Data Engineer,90000.0,94500.0
684009,Data Scientist,115000.0,118450.0
684079,Business Analyst,60000.0,61800.0
684085,Data Analyst,138000.0,142140.0
684090,Senior Data Analyst,100500.0,105525.0
684110,Data Analyst,86500.0,89095.0
684149,Data Scientist,225000.0,231750.0
684158,Data Scientist,200000.0,206000.0
684165,Business Analyst,60000.0,61800.0
684213,Data Analyst,77400.0,79722.0
684335,Data Scientist,80000.0,82400.0
684364,Data Analyst,119150.0,122724.5
684397,Data Scientist,85310.0,87869.3
684419,Data Analyst,224500.0,231235.0
684433,Data Analyst,60736.0,62558.08
684488,Data Analyst,85000.0,87550.0
684511,Data Scientist,107500.0,110725.0
684521,Data Engineer,244500.0,251835.0
684546,Data Analyst,70000.0,72100.0
684590,Data Analyst,80000.0,82400.0
684630,Data Analyst,125000.0,128750.0
684690,Data Analyst,80500.0,82915.0
684726,Data Analyst,132315.0,136284.45
684741,Senior Data Scientist,164385.0,172604.25
684771,Data Scientist,87500.0,90125.0
684779,Data Scientist,114500.0,117935.0
684843,Senior Data Analyst,145000.0,152250.0
684960,Senior Data Engineer,115000.0,120750.0
685002,Data Analyst,44100.0,45423.0
685068,Data Scientist,175000.0,180250.0
685130,Data Analyst,125000.0,128750.0
685162,Data Analyst,100000.0,103000.0
685168,Senior Data Engineer,150000.0,157500.0
685336,Data Scientist,115000.0,118450.0
685461,Senior Data Scientist,175000.0,183750.0
685472,Data Analyst,82500.0,84975.0
685575,Data Scientist,72900.0,75087.0
685603,Data Analyst,84000.0,86520.0
685627,Data Analyst,115000.0,118450.0
685677,Data Scientist,210000.0,216300.0
685774,Data Analyst,150000.0,154500.0
685799,Data Analyst,94750.0,97592.5
685821,Data Analyst,56030.0,57710.9
685862,Senior Data Scientist,150000.0,157500.0
685939,Data Scientist,56700.0,58401.0
685946,Senior Data Analyst,117500.0,123375.0
685969,Data Analyst,115000.0,118450.0
686026,Data Analyst,95274.0,98132.22
686113,Data Scientist,90670.0,93390.1
686141,Senior Data Analyst,115000.0,120750.0
686163,Data Engineer,116600.0,120098.0
686302,Data Analyst,60000.0,61800.0
686332,Data Analyst,82500.0,84975.0
686354,Senior Data Engineer,156596.0,164425.80000000002
686403,Data Scientist,90000.0,92700.0
686482,Data Engineer,89100.0,91773.0
686651,Data Analyst,163782.0,168695.46
686664,Data Engineer,125000.0,128750.0
686667,Data Scientist,115000.0,118450.0
686670,Data Scientist,93600.0,96408.0
686725,Data Analyst,146100.0,150483.0
686728,Data Scientist,200000.0,206000.0
686791,Data Analyst,72900.0,75087.0
686841,Software Engineer,50000.0,51500.0
686862,Data Scientist,79200.0,81576.0
687021,Data Scientist,115000.0,118450.0
687030,Data Analyst,84500.0,87035.0
687060,Senior Data Scientist,349500.0,366975.0
687069,Data Engineer,200000.0,206000.0
687083,Data Scientist,145289.0,149647.67
687128,Senior Data Analyst,96500.0,101325.0
687143,Data Analyst,57500.0,59225.0
687163,Data Analyst,81000.0,83430.0
687332,Senior Data Analyst,125000.0,131250.0
687504,Data Analyst,45000.0,46350.0
687520,Data Analyst,90000.0,92700.0
687584,Data Analyst,150000.0,154500.0
687598,Data Analyst,111175.0,114510.25
687653,Senior Data Analyst,117500.0,123375.0
687694,Data Analyst,90000.0,92700.0
687894,Data Scientist,81000.0,83430.0
687962,Data Analyst,70000.0,72100.0
687974,Software Engineer,99150.0,102124.5
688034,Senior Data Scientist,135144.5,141901.725
688051,Data Analyst,59009.6015625,60779.889609375
688228,Data Analyst,132500.0,136475.0
688253,Senior Data Scientist,87705.0,92090.25
688339,Data Scientist,75000.0,77250.0
688340,Data Scientist,87705.0,90336.15000000001
688382,Senior Data Analyst,125000.0,131250.0
688401,Data Engineer,147500.0,151925.0
688412,Data Scientist,81400.0,83842.0
688417,Data Scientist,125000.0,128750.0
688440,Software Engineer,90000.0,92700.0
688483,Data Engineer,125000.0,128750.0
688515,Senior Data Scientist,125000.0,131250.0
688620,Data Scientist,160000.0,164800.0
688679,Data Analyst,100000.0,103000.0
688747,Data Analyst,82000.0,84460.0
688832,Data Scientist,160000.0,164800.0
688917,Senior Data Engineer,150000.0,157500.0
688942,Data Scientist,175500.0,180765.0
688966,Data Scientist,127500.0,131325.0
689041,Data Scientist,131867.0,135823.01
689135,Data Scientist,150000.0,154500.0
689161,Data Scientist,250000.0,257500.0
689188,Data Scientist,79200.0,81576.0
689307,Data Analyst,135000.0,139050.0
689357,Business Analyst,135000.0,139050.0
689378,Senior Data Analyst,115000.0,120750.0
689420,Data Engineer,95000.0,97850.0
689507,Data Engineer,138000.0,142140.0
689595,Data Engineer,80850.0,83275.5
689630,Data Analyst,90000.0,92700.0
689659,Data Scientist,157500.0,162225.0
689744,Data Scientist,130000.0,133900.0
689829,Data Analyst,65000.0,66950.0
689849,Data Scientist,115000.0,118450.0
689881,Senior Data Analyst,150000.0,157500.0
689997,Data Scientist,92219.3125,94985.891875
690045,Senior Data Analyst,121000.0,127050.0
690145,Data Analyst,35000.0,36050.0
690176,Data Scientist,164000.0,168920.0
690207,Data Scientist,301000.0,310030.0
690269,Data Analyst,115000.0,118450.0
690317,Data Analyst,85000.0,87550.0
690426,Data Analyst,115000.0,118450.0
690578,Data Analyst,145000.0,149350.0
690617,Senior Data Analyst,135000.0,141750.0
690835,Business Analyst,120000.0,123600.0
690900,Senior Data Scientist,150000.0,157500.0
690918,Senior Data Scientist,125000.0,131250.0
690920,Data Analyst,84000.0,86520.0
690970,Data Analyst,91800.0,94554.0
691022,Data Analyst,111175.0,114510.25
691063,Data Engineer,147500.0,151925.0
691073,Business Analyst,60000.0,61800.0
691170,Senior Data Scientist,160000.0,168000.0
691374,Senior Data Scientist,149653.0,157135.65
691378,Data Analyst,85000.0,87550.0
691387,Data Analyst,100000.0,103000.0
691408,Data Engineer,225000.0,231750.0
691432,Data Analyst,125000.0,128750.0
691434,Data Analyst,95592.0,98459.76000000001
691436,Senior Data Analyst,87500.0,91875.0
691574,Data Analyst,85500.0,88065.0
691699,Data Analyst,51000.0,52530.0
691749,Data Analyst,83500.0,86005.0
691751,Senior Data Analyst,125000.0,131250.0
691757,Data Scientist,114903.7265625,118350.838359375
691799,Senior Data Scientist,140359.0,147376.95
691814,Senior Data Scientist,115000.0,120750.0
691854,Machine Learning Engineer,90000.0,92700.0
691935,Senior Data Engineer,90000.0,94500.0
691978,Data Engineer,211000.0,217330.0
692069,Data Scientist,90000.0,92700.0
692114,Data Scientist,109500.0,112785.0
692117,Data Engineer,147500.0,151925.0
692171,Data Engineer,89100.0,91773.0
692253,Data Scientist,125000.0,128750.0
692305,Data Analyst,90000.0,92700.0
692324,Senior Data Analyst,145000.0,152250.0
692660,Data Scientist,198500.0,204455.0
692706,Data Analyst,92500.0,95275.0
692709,Data Engineer,90000.0,92700.0
692731,Senior Data Analyst,150000.0,157500.0
692747,Data Scientist,150000.0,154500.0
692849,Data Engineer,90000.0,92700.0
692856,Data Scientist,150000.0,154500.0
692941,Senior Data Analyst,115000.0,120750.0
692948,Data Scientist,150000.0,154500.0
692990,Data Engineer,100000.0,103000.0
693142,Data Analyst,95000.0,97850.0
693155,Data Analyst,60000.0,61800.0
693172,Data Analyst,110000.0,113300.0
693229,Data Scientist,160000.0,164800.0
693248,Senior Data Analyst,175000.0,183750.0
693251,Senior Data Scientist,157500.0,165375.0
693287,Senior Data Analyst,105475.0,110748.75
693298,Data Analyst,138615.0,142773.45
693577,Data Analyst,90000.0,92700.0
693582,Data Analyst,75000.0,77250.0
693624,Data Scientist,75000.0,77250.0
693686,Data Analyst,145000.0,149350.0
693944,Data Engineer,147500.0,151925.0
694025,Data Scientist,157500.0,162225.0
694061,Data Engineer,79200.0,81576.0
694137,Software Engineer,89100.0,91773.0
694139,Data Engineer,180500.0,185915.0
694180,Data Engineer,96773.0,99676.19
694352,Cloud Engineer,89100.0,91773.0
694372,Data Scientist,165000.0,169950.0
694379,Senior Data Analyst,100000.0,105000.0
694387,Senior Data Scientist,170000.0,178500.0
694388,Senior Data Analyst,146380.0,153699.0
694443,Senior Data Scientist,157500.0,165375.0
694500,Business Analyst,60000.0,61800.0
694598,Senior Data Engineer,90000.0,94500.0
694648,Data Analyst,64500.0,66435.0
694693,Data Engineer,82500.0,84975.0
694708,Machine Learning Engineer,157500.0,162225.0
694731,Data Analyst,115000.0,118450.0
694795,Data Scientist,200000.0,206000.0
695042,Data Analyst,92500.0,95275.0
695190,Senior Data Engineer,90000.0,94500.0
695246,Data Scientist,115000.0,118450.0
695314,Software Engineer,125000.0,128750.0
695422,Data Scientist,167375.0,172396.25
695458,Data Analyst,90000.0,92700.0
695461,Data Scientist,190000.0,195700.0
695496,Data Analyst,90000.0,92700.0
695503,Data Analyst,150000.0,154500.0
695516,Data Analyst,105650.0,108819.5
695529,Data Analyst,56700.0,58401.0
695620,Data Engineer,125000.0,128750.0
695727,Business Analyst,93500.0,96305.0
695753,Data Analyst,125000.0,128750.0
695931,Data Scientist,110000.0,113300.0
695967,Data Analyst,167500.0,172525.0
696011,Senior Data Engineer,147500.0,154875.0
696055,Software Engineer,79200.0,81576.0
696068,Data Analyst,105000.0,108150.0
696187,Data Scientist,132500.0,136475.0
696332,Data Analyst,150000.0,154500.0
696431,Senior Data Scientist,135000.0,141750.0
696441,Machine Learning Engineer,69000.0,71070.0
696454,Data Analyst,100000.0,103000.0
696465,Senior Data Scientist,154500.0,162225.0
696524,Senior Data Scientist,157500.0,165375.0
696538,Data Engineer,211000.0,217330.0
696595,Data Engineer,94150.0,96974.5
696602,Data Scientist,190500.0,196215.0
696638,Data Analyst,72500.0,74675.0
696661,Data Scientist,44100.0,45423.0
696736,Data Analyst,115000.0,118450.0
696761,Data Engineer,143500.0,147805.0
696799,Data Engineer,145000.0,149350.0
696823,Data Analyst,77500.0,79825.0
696872,Senior Data Engineer,115000.0,120750.0
696878,Senior Data Analyst,96000.0,100800.0
696886,Senior Data Engineer,190500.0,200025.0
696915,Business Analyst,51862.75,53418.6325
696925,Senior Data Scientist,125000.0,131250.0
696927,Data Analyst,57500.0,59225.0
696941,Data Engineer,180000.0,185400.0
696965,Senior Data Engineer,166000.0,174300.0
696983,Data Engineer,110000.0,113300.0
696995,Data Engineer,100000.0,103000.0
697005,Data Engineer,201500.0,207545.0
697020,Data Engineer,125000.0,128750.0
697024,Business Analyst,105800.0,108974.0
697057,Data Engineer,112500.0,115875.0
697074,Data Scientist,189000.0,194670.0
697090,Data Scientist,179500.0,184885.0
697092,Data Engineer,147500.0,151925.0
697129,Data Engineer,102200.0,105266.0
697132,Senior Data Scientist,157500.0,165375.0
697141,Machine Learning Engineer,72000.0,74160.0
697171,Data Scientist,157500.0,162225.0
697203,Data Scientist,351500.0,362045.0
697229,Senior Data Engineer,180000.0,189000.0
697261,Data Engineer,110650.0,113969.5
697270,Senior Data Scientist,164791.5,173031.075
697275,Data Analyst,137500.0,141625.0
697299,Data Scientist,180000.0,185400.0
697361,Senior Data Scientist,180000.0,189000.0
697421,Senior Data Scientist,154000.0,161700.0
697442,Data Engineer,117500.0,121025.0
697461,Senior Data Engineer,147500.0,154875.0
697519,Data Scientist,241500.0,248745.0
697549,Senior Data Scientist,182500.0,191625.0
697551,Data Analyst,60500.0,62315.0
697557,Senior Data Scientist,184500.0,193725.0
697610,Data Scientist,93600.0,96408.0
697618,Senior Data Scientist,79200.0,83160.0
697622,Senior Data Analyst,125654.5,131937.225
697625,Senior Data Engineer,90000.0,94500.0
697637,Data Engineer,147500.0,151925.0
697645,Data Analyst,74050.0,76271.5
697667,Senior Data Engineer,147500.0,154875.0
697683,Senior Data Engineer,155000.0,162750.0
697689,Data Scientist,160000.0,164800.0
697694,Data Engineer,173500.0,178705.0
697696,Software Engineer,155000.0,159650.0
697787,Senior Data Scientist,157500.0,165375.0
697792,Data Scientist,130500.0,134415.0
697801,Software Engineer,157500.0,162225.0
697806,Data Engineer,100000.5,103000.515
697838,Data Scientist,56700.0,58401.0
697854,Data Scientist,119908.0,123505.24
697923,Data Scientist,90000.0,92700.0
697937,Data Analyst,125000.0,128750.0
697983,Data Engineer,174720.0,179961.6
698001,Data Analyst,109350.0,112630.5
698119,Data Scientist,125500.0,129265.0
698192,Senior Data Scientist,150000.0,157500.0
698337,Data Scientist,150000.0,154500.0
698359,Data Engineer,147500.0,151925.0
698371,Data Scientist,123064.0,126755.92
698376,Senior Data Engineer,90000.0,94500.0
698475,Data Scientist,157500.0,162225.0
698485,Data Engineer,152500.0,157075.0
698511,Senior Data Scientist,153920.5,161616.525
698523,Data Engineer,174720.0,179961.6
698603,Data Engineer,115000.0,118450.0
698625,Data Analyst,105000.0,108150.0
698644,Data Analyst,110000.0,113300.0
698647,Senior Data Scientist,90000.0,94500.0
698675,Data Scientist,112996.0,116385.88
698695,Software Engineer,56700.0,58401.0
698727,Software Engineer,164500.0,169435.0
698744,Data Engineer,100000.0,103000.0
698848,Software Engineer,156500.0,161195.0
698855,Senior Data Engineer,147500.0,154875.0
698905,Senior Data Engineer,176500.0,185325.0
698935,Senior Data Scientist,167500.0,175875.0
698953,Machine Learning Engineer,120000.0,123600.0
698977,Data Engineer,130000.0,133900.0
698986,Data Scientist,89100.0,91773.0
698992,Senior Data Engineer,166500.0,174825.0
699049,Data Scientist,157500.0,162225.0
699065,Data Scientist,125000.0,128750.0
699079,Data Engineer,147500.0,151925.0
699082,Data Engineer,133000.0,136990.0
699087,Data Analyst,115000.0,118450.0
699112,Data Engineer,121680.0,125330.40000000001
699164,Senior Data Engineer,147500.0,154875.0
699192,Data Analyst,89100.0,91773.0
699205,Data Scientist,99000.0,101970.0
699216,Data Analyst,165000.0,169950.0
699225,Senior Data Scientist,151000.0,158550.0
699267,Senior Data Scientist,140000.0,147000.0
699317,Business Analyst,63000.0,64890.0
699390,Senior Data Engineer,147500.0,154875.0
699471,Senior Data Scientist,165500.0,173775.0
699478,Data Scientist,157500.0,162225.0
699487,Data Engineer,236500.0,243595.0
699497,Senior Data Analyst,106800.0,112140.0
699594,Data Scientist,71100.0,73233.0
699608,Data Analyst,100500.0,103515.0
699618,Data Scientist,211000.0,217330.0
699665,Data Engineer,96773.0,99676.19
699668,Data Scientist,90000.0,92700.0
699679,Data Scientist,119257.0,122834.71
699681,Data Analyst,95000.0,97850.0
699682,Data Engineer,108500.0,111755.0
699698,Data Analyst,50400.0,51912.0
699743,Data Analyst,115000.0,118450.0
699750,Software Engineer,198000.0,203940.0
